Chromosome,MSE
110100000000,5.443641859292984
110100000001,5.18834336400032
110100000010,4.571697765588761
110100000011,4.722789013385773
110100000100,4.616056516766548
110100000101,4.927631503343582
110100000110,5.099131542444229
110100000111,4.423116520047188
110100001000,4.922155570983887
110100001001,4.772266042232514
110100001010,5.353177177906036
110100001011,5.234528213739395
110100001100,4.471752160787583
110100001101,4.62303260564804
110100001110,4.004392457008362
110100001111,3.752003899216652
110100010000,4.802161955833435
110100010001,4.923649615049362
110100010010,4.883211272954941
110100010011,5.1059792816638945
110100010100,4.9345288395881655
110100010101,3.9959530532360077
110100010110,3.3868910282850266
110100010111,3.568413573503494
110100011000,4.932830506563187
110100011001,4.67705157995224
110100011010,5.163818597793579
110100011011,4.838076734542847
110100011100,4.16346452832222
110100011101,4.062600654363632
110100011110,3.819719597697258
110100011111,3.4158018887043
110100100000,4.208552920818329
110100100001,4.3075569599866865
110100100010,4.297957712411881
110100100011,4.478964239358902
110100100100,4.0650183916091915
110100100101,3.825975888967514
110100100110,3.9186028122901915
110100100111,3.5474040657281876
110100101000,4.528488761186599
110100101001,4.500150221586227
110100101010,4.8609814703464505
110100101011,4.17062611579895
110100101100,4.550989347696304
110100101101,3.845503348112106
110100101110,3.688450223207474
110100101111,3.6822817087173463
110100110000,4.3722255527973175
110100110001,4.073158073425293
110100110010,4.576753994822502
110100110011,4.134388488531113
110100110100,4.206526717543602
110100110101,5.052365809679031
110100110110,5.084540617465973
110100110111,6.010859370231628
110100111000,4.234365156292915
110100111001,3.8580580562353135
110100111010,4.253837084770202
110100111011,4.6515011340379715
110100111100,4.872168654203415
110100111101,5.268109899759293
110100111110,6.037816166877747
110100111111,7.166877734661102
110101000000,6.936165910959244
110101000001,6.134491270780563
110101000010,5.921678775548935
110101000011,6.484761810302734
110101000100,6.071487998962402
110101000101,6.186891502141952
110101000110,5.723978102207184
110101000111,4.992770087718964
110101001000,7.481516546010971
110101001001,6.87573504447937
110101001010,5.836079043149948
110101001011,6.604689735174179
110101001100,6.443504410982132
110101001101,4.9910882949829105
110101001110,4.045471346378326
110101001111,3.5797297090291975
110101010000,5.276340138912201
110101010001,5.557018613815307
110101010010,5.257067388296127
110101010011,5.599976599216461
110101010100,5.0702234447002414
110101010101,4.458749669790268
110101010110,3.926142504811287
110101010111,3.882884207367897
110101011000,5.427265140414238
110101011001,6.442755424976349
110101011010,6.858334791660309
110101011011,5.547248768806457
110101011100,5.887618720531464
110101011101,4.438917344808578
110101011110,4.024474221467972
110101011111,3.6216176092624663
110101100000,6.0969978928565975
110101100001,5.260209405422211
110101100010,5.099937087297439
110101100011,5.607381683588028
110101100100,4.867258667945862
110101100101,4.033853867650032
110101100110,4.150608849525452
110101100111,3.936302274465561
110101101000,5.6275528252124785
110101101001,5.092985612154007
110101101010,4.912781152129173
110101101011,4.883359539508819
110101101100,5.728365111351013
110101101101,4.505627936124801
110101101110,4.21426512002945
110101101111,3.903537559509277
110101110000,4.587407290935516
110101110001,4.603763693571091
110101110010,5.092068338394165
110101110011,5.241060417890549
110101110100,5.38170166015625
110101110101,5.456602144241333
110101110110,5.641823035478592
110101110111,5.796211165189743
110101111000,4.33402456343174
110101111001,4.544791933894158
110101111010,5.168419268727303
110101111011,5.390991044044495
110101111100,5.270885580778122
110101111101,5.772999435663223
110101111110,6.4169568657875065
110101111111,6.954639029502869
