Chromosome,MSE
110000000000,3.582669258117676
110000000001,3.934903031587601
110000000010,3.975531965494156
110000000011,4.191530790925026
110000000100,4.242410445213318
110000000101,4.061046996712685
110000000110,3.8845918238162995
110000000111,3.605919083952904
110000001000,3.5304191440343855
110000001001,4.434914481639862
110000001010,4.246710842847824
110000001011,4.27018723487854
110000001100,3.933391609787941
110000001101,3.842934674024582
110000001110,3.46001982986927
110000001111,3.227472048997879
110000010000,3.810510501265526
110000010001,3.699323219060898
110000010010,4.131693172454834
110000010011,3.94998579621315
110000010100,4.03878844678402
110000010101,4.025603178143501
110000010110,3.515868139266968
110000010111,3.4769305258989336
110000011000,3.8019080102443694
110000011001,4.121687626838684
110000011010,4.549450102448463
110000011011,4.38250036239624
110000011100,4.113823395967484
110000011101,3.7360782086849214
110000011110,3.309900563955307
110000011111,3.491211637854576
110000100000,3.464367201924324
110000100001,3.7799143314361574
110000100010,3.883810967206955
110000100011,4.1049800157547
110000100100,4.073867228627205
110000100101,3.7521281778812408
110000100110,3.669232526421547
110000100111,3.311916062235832
110000101000,3.5702217876911164
110000101001,3.8471269071102143
110000101010,3.8091015607118606
110000101011,4.025749278068543
110000101100,4.181906697154045
110000101101,3.792717549204826
110000101110,3.351702755689621
110000101111,3.573767679929733
110000110000,3.472857964038849
110000110001,3.6046899527311327
110000110010,3.5291652411222456
110000110011,4.30773218870163
110000110100,4.207609575986862
110000110101,4.1499955534935
110000110110,4.80909478366375
110000110111,4.930016878247261
110000111000,2.9372641921043394
110000111001,3.469040122628212
110000111010,3.7206026911735535
110000111011,4.2432195246219635
110000111100,4.530042904615402
110000111101,5.039792168140411
110000111110,5.454245242476463
110000111111,6.689692395925522
110001000000,3.7182572036981583
110001000001,3.8931569516658784
110001000010,4.171758297085762
110001000011,4.156257170438766
110001000100,4.494103050231933
110001000101,4.187971550226211
110001000110,3.9326063096523285
110001000111,3.719351863861084
110001001000,4.522801640629768
110001001001,4.489925044775009
110001001010,3.994917541742325
110001001011,4.840113478899002
110001001100,4.029079848527909
110001001101,4.017732959985733
110001001110,3.5508335769176482
110001001111,3.3573019444942473
110001010000,3.907189980149269
110001010001,4.358908641338348
110001010010,4.142024606466293
110001010011,4.439338681101799
110001010100,4.175174561142922
110001010101,3.822442999482155
110001010110,3.4774896800518036
110001010111,3.409425249695778
110001011000,3.7664355516433714
110001011001,4.30551711320877
110001011010,4.110674127936363
110001011011,4.209965604543686
110001011100,3.9531267672777175
110001011101,3.676822045445442
110001011110,3.360790717601776
110001011111,3.1856598228216173
110001100000,3.6798871010541916
110001100001,4.039343416690826
110001100010,4.6578068971633915
110001100011,4.63738254904747
110001100100,4.071683359146118
110001100101,3.66399984061718
110001100110,3.680415266752243
110001100111,3.4026828438043593
110001101000,3.691088926792145
110001101001,3.904802453517914
110001101010,3.7651410341262816
110001101011,4.107544746994972
110001101100,4.070617204904556
110001101101,3.6986938923597337
110001101110,3.5391157060861587
110001101111,3.5817234963178635
110001110000,3.458622086048126
110001110001,3.620739158987999
110001110010,4.174674797058105
110001110011,4.591133105754852
110001110100,3.992329400777817
110001110101,4.6454030007123945
110001110110,4.758994707465172
110001110111,5.396522873640061
110001111000,2.944555926322937
110001111001,3.775896042585373
110001111010,3.7062265902757643
110001111011,4.266898769140243
110001111100,4.565950375795365
110001111101,5.254981780052185
110001111110,5.854406023025513
110001111111,6.565734398365021
